listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,category_path,category_path_ids,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
682732505,active,100252069,69150433,"Baby Boy Baby Shower Balloons, Rose Gold and Blue Baby Boy Balloons, New Baby Balloons","The cutest balloons for an adorable baby shower our &#39;Baby Boy &#39; balloon will be a fun finishing touch to your party. Wow the mom to be and have these dotted around your venue for a dreamy baby shower! (Blue backdrop is available in the shop!)

Inflate these balloons with helium and air. Give the balloon a shake to wake the confetti! 

Combine with our tassel garlands for an oh baby perfect day!

Each pack contains 5 balloons measuring 12&quot; (Diameter).

Balloons are shipped flat - just add air or helium on arrival! 

HOW MANY?

This listing is for FIVE clear 12-inch balloons filled with ROUND BLUE AND ROSE GOLD CONFETTI.

IS THE TAIL INCLUDED?
No, tails are optional and purchased separately - you can select one of the ribbon tail options as an additional item and add to your cart!  Each set of tails includes 5 sheer ribbon tails (3 feet long each.) Select color from drop down.

Please note, when filled with helium confetti settles and can be shaken to help increase &#39;static&#39; to stick to sides   Filling with plain air gives a more dramatic look and more confetti sticks to the sides.  Not a toy!


Lots more BABY SHOWER Decor in the shop - everything from shabby chic to sleek and modern.  You can complete your WHOLE PARTY with EnFete - take a stroll around the shop!

Subscribe to receive info on new items & sales, party tips and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1573483164,1583933964,1550016907,1573483164,3.00,USD,106,['GR-TW-802'],"['confetti balloons', 'confetti filled', 'balloon bouquet', 'oh baby balloons', 'baby shower decor', 'sip and see decor', 'baby shower backdrop', 'maternity photo', 'new baby gift', 'blue and rose gold', 'blue confetti', 'baby boy shower', 'baby boy balloons']",['Supplies'],[69150433],['Latex'],20790664,,1571327443,https://www.etsy.com/listing/682732505/baby-boy-baby-shower-balloons-rose-gold?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,1300,303,30193416802,1,3,someone_else,true,2010_2019,3,oz,8,4,2,in,False,,,,False,False,False,,False,en-US,True,6610,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Balloons']",False,False
671376896,active,100252069,69150367,"Printable Baby Shower Games, Bingo Card, Printable Digital Files","Make your baby shower fun with games and prizes!   These fun printable Baby Shower bingo cards have a classic look - which will compliment many themes.

&lt;&lt;&lt;&lt; PLEASE READ BEFORE PLACING YOUR ORDER - THIS IS A DOWNLOAD ONLY - NO PHYSICAL PRODUCT WILL BE SHIPPED &gt;&gt;&gt;

1 - 8.5 x 11-inch digital download files - &quot;baby shower bingo &quot; printable cards (Prints 2 on one 8.5 * 11 sheet of paper, you cut on dashed lines!) 

Please read and understand each product&#39;s description carefully as well as our shop policies before placing your order.

No changes will be made to the instant downloads. All sales are final. There are no refunds and/or exchanges on digital products.

► FILE FORMAT: PDF file. 

► OPEN PDF WITH LATEST VERSION OF ADOBE READER®!! It&#39;s a FREE Program you can download here: http://get.adobe.com/reader/

* This file cannot be edited in any other design software programs. 
* This listing does not include any color changes, layout changes, font re-sizing, cropping of the template, inserting of text or printing. It is ONLY for a digital download.
* Graphics are NOT editable.
* All designs are one-sided.
* For copyright reasons, I have security protected the file, and it cannot be edited.


--------------------------------------------------------------------------------------------
FILE INCLUDES
--------------------------------------------------------------------------------------------
1. Baby Shower Bingo Printable Cards in 8.5 x 11 inch PDF 


I have lots more Baby Shower Decor in the shop, including plates, cups, banners, balloons and more!


**HOW THIS WORKS**
--------------------------------------------------------------------------------------------
1.	INSTANTLY DOWNLOAD YOUR FILES
After payment, follow the link to your Etsy Download page (or find it on your Etsy Purchases page) and click on the Download Now button.

2.	OPEN YOUR FILES IN ADOBE READER
Files ONLY work in Adobe Reader! Make sure you have the latest full version installed – download it for FREE at http://get.adobe.com/reader/

► MAC users need to open files directly from Adobe Reader and NOT Preview.

4.	CHOOSE YOUR PAPER
This print is formatted to print on US Letter (8.5 x 11) size paper. I recommend printing on sturdy white card stock.

5.	PRINT YOUR FILES
Print at home or take files to a print shop (ex: FedEx or Staples). Please tell them to open the files in LATEST version of Adobe Reader. Any other programs will ask for a security code.

You CANNOT print the files as photos at a photo lab (they are not JPEG or photo file types) or at online photo print shops. 


--------------------------------------------------------------------------------------------
INSTRUCTIONS
--------------------------------------------------------------------------------------------
Along with your purchased file, you will receive an Instructions page with your download together with frequently asked questions and solutions to common problems page (troubleshooting page).

--------------------------------------------------------------------------------------------
ENFETE TERMS OF USE
--------------------------------------------------------------------------------------------
This file is for personal use only. It is not to be used for commercial purposes. Your purchase is your acceptance of these terms. You may not copy, share, sell or distribute the file in any form. This listing includes digital files only. No physical items will be shipped. 

--------------------------------------------------------------------------------------------
REFUNDS AND EXCHANGES
--------------------------------------------------------------------------------------------
Items are digital and therefore Enfete cannot offer a refund or an exchange on items already emailed. 

If you have any issues with the file I am happy to help.

--------------------------------------------------------------------------------------------
© COPYRIGHTS
--------------------------------------------------------------------------------------------
All designs are © Copyright 2019 Enfete and their respective designers. All Rights Reserved.",1573483164,1583933964,1550837775,1573483164,2.50,USD,94,[],"['instant download', 'elegant shower', 'printable bingo game', 'games for shower', 'printable games', 'baby shower games', 'shower for girl', 'baby boy shower', 'shower for twins', 'bingo cards', 'gift opening game', 'oh baby', 'baby shower print']",['Paper Goods'],[69150367],"['lots of love', 'print at home', 'digital file', 'baby shower bingo card', 'elegant script font']",25436424,,1550838518,https://www.etsy.com/listing/671376896/printable-baby-shower-games-bingo-card?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,61,7,,,,i_did,false,2010_2019,6,oz,8,6,4,in,False,,,,False,False,True,2 PDF,True,en-US,False,1350,"['Paper & Party Supplies', 'Party Supplies', 'Party Favors & Games', 'Party Games']",False,False
683057081,active,100252069,69150367,"It&#39;s A Boy Sash, Baby Boy Shower, Rose Gold and Blue, Mom to Be Sash","This sash is a must have for any mom to be who&#39;s having a baby boy! Our stunning blue and rose gold foiled sash will shine away making the mommy to be feel extra special at this beautiful time. 

Our Its a Baby Boy Sash has beautiful rose gold scripted foiled writing saying &#39;It&#39;s A Baby Boy&#39; on a blue soft paper background. A cute finishing touch for making special memories.

Each pack contains one sash with ribbon measuring 30.5 inches (L) when in half (61 inches total) and 4 inches(W).

Complete your whole party - tons of matching rose gold items - balloons, cups, plates, napkins, and cutlery - all from EnFete.  Shop for everything in one place!Subscribe to receive info on new items & sales, party tips and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1573483161,1583933961,1550117501,1573483161,7.00,USD,6,['GR-TW-833'],"['shower for a boy', 'modern baby shower', 'boho baby shower', 'blue and rose gold', 'mom to be sash', ""it's a boy sash"", 'baby boy shower', 'mommy to be ideas', 'baby shower ideas', 'little star shower', 'glam baby shower', 'blue baby boy sash', 'baby shower sash']",['Paper Goods'],[69150367],['blue paper baby shower sash'],25436424,,1568605487,https://www.etsy.com/listing/683057081/its-a-boy-sash-baby-boy-shower-rose-gold?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,54,9,30193416802,1,3,someone_else,true,2010_2019,8,oz,8,8,2,in,False,,,,False,True,False,,True,en-US,False,1350,"['Paper & Party Supplies', 'Party Supplies', 'Party Favors & Games', 'Party Games']",False,False
724759877,active,100252069,69150433,Oh Baby Cake Plates - 7 inch,"Are you planning a soiree to welcome baby? These 7&quot; round Oh Baby paper plates have got you covered. Perfect for a gender neutral, baby boy or baby girl shower, or even a gender reveal.  Exclaim &#39;oh baby&#39; with each passed piece of cake.

.• 7&quot; Round Paper Plates
• 12 Plates per Package
• Gold Foil
• Do Not Microwave

Complete your WHOLE PARTY with EnFete - look around the shop for cups, plates, balloons, banners and cake toppers that match your event theme!  Oh baby napkins, Balloons, banner and games - all available!


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1573483160,1583933960,1564347106,1573483160,6.10,USD,46,['MI-PGB743'],"['baby girl shower', 'gold baby shower', 'boy baby shower', 'sip and see decor', 'oh baby plates', 'oh boy shower', 'glam baby shower', 'oh baby shower', 'cake plates', 'baby boy shower', 'cream and gold', 'baby shower plates', 'gender reveal decor']",['Supplies'],[69150433],['Paper'],25442713,,1564347106,https://www.etsy.com/listing/724759877/oh-baby-cake-plates-7-inch?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,614,82,30193416802,1,3,someone_else,true,2010_2019,4,oz,8,6,4,in,False,,,,False,True,False,,True,en-US,False,6855,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Tableware', 'Plates']",False,False
667941766,active,100252069,68892264,"Donut Wall Stands, Donut Grow Up Party, Rustic Lumberjack Party","Watch your guests faces light up when they see our &#39;Donut Wall&#39;. Set of TWO boards.

A super cute idea for your baby shower, bridal shower, birthday party or wedding - have a donut wall display. 

Make your very own unique treat corner that will be adored by your family, friends and little ones. A finishing touch to an unforgettable day.

Place our donut wall on a table surrounded by our white cotton bunting for a display your guest will love.

The donut wall has a rustic chic finish with crisp white scripted spelling &#39; Treat&#39; and &#39;Yourself&#39; the perfect finish to a dreamy country wedding, lumberjack party, bridal shower or baby sprinkle.

Each pack contains 2 walls with 2 feet for each. Each wall measures 16.5 inches (H), 12.5 inches (W). The pack contains 18 pegs to hang 18 donuts. The pegs measure 2 inches long.  Board is made of heavy craft cardboard. Wooden pegs.

Lots of food-safe treat bags in the shop!  Have them on hand for guests to drop their donuts into next to your stands!


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1573483160,1583933960,1549720659,1573483160,23.00,USD,34,['GR-CW-209'],"['graduation party', 'donut wall', 'rustic wedding', 'bridal shower decor', 'baby shower favors', 'treats table', 'donut stands', 'lumberjack birthday', 'wedding decorations', 'donut grow up', 'donut kill my vibe', 'teenager party', 'first birthday']","['Weddings', 'Decoration']","[68887494, 68892264]","['craft brown cardboard', '2 sets of feet to stand up boards', '18 pegs to display 18 donuts']",25442713,,1572716325,https://www.etsy.com/listing/667941766/donut-wall-stands-donut-grow-up-party?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,1624,212,30193416802,1,3,someone_else,true,2010_2019,47,oz,18,18,4,in,False,,,,False,False,False,,True,en-US,False,6121,"['Weddings', 'Decorations', 'Signs']",False,False
661063022,active,100252069,69150433,"Oh Baby Napkins, Baby Shower","&#39;Oh Baby&#39; and gold foil polka dot napkins are the perfect touch for balancing all the tasty treats that will be served at the baby shower! The dreamy neutral colors will suit any theme and will be loved by guests and the mom to be.

The gorgeous gold foiled scripted writing on the Oh Baby napkins looks elegant on a neutral white background. Use the napkins for treats and to protect those party outfits! All that&#39;s left to do is enjoy this special moment with family and friends.

OH BABY NAPKINS:  Each pack contains 16 napkins and approximately 6.5 inches high, 6.5 inches wide (folded.)

GOLD POLKA DOT NAPKINS: Each pack contains 20 napkins and approximately 6.5 inches high, 6.5 inches wide (folded.)


Shop the rest of Enfete to find matching BANNERS, PLATES, CUPS, CAKE TOPPERS and MORE!


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1573483160,1583933960,1547486561,1573483160,6.50,USD,66,"['GR-OM-907', 'GR-OB-103']","['shabby chic', 'pink and gold party', 'baby girl shower', 'baby shower napkins', 'oh baby napkins', 'oh baby shower', 'baby boy shower', 'glam baby shower', 'about to pop', 'gold baby shower', 'sip and see decor', 'decorations', 'baby sprinkle napkin']",['Supplies'],[69150433],['Paper'],25201805,,1566269824,https://www.etsy.com/listing/661063022/oh-baby-napkins-baby-shower?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,971,126,30193416802,1,3,someone_else,true,2010_2019,5,oz,8,6,4,in,False,,,,False,False,False,,True,en-US,True,6858,"['Craft Supplies & Tools', 'Party & Gifting', 'Party Supplies', 'Tableware', 'Napkins']",False,False
690025591,active,100252069,69150433,Christmas Lights - 60 LED Battery Operated Fairy Lights on Copper Wire,"Use our stunning copper fairy string lights to add a special sparkle to your home or special celebration! Add a touch of sparkle and shine to your wedding venue by placing the trendy string lights on tables, chairs and even down the aisle!  Make mason jar lights (jars not included) for an I DO BBQ or engagement party.  So many uses!

These stunning copper wire strings have 60 LED lights over 13 feet. The beautiful lights come with a battery pack which allows you to place them in any location, no need to plug in! 

2x AA batteries are required and not included.

String lights measure 13 ft in length.

Complete your whole party with EnFete.  Everything from cups and plates, to toppers, banners, and games - all perfectly coordinated to help you pull together the perfect party!

Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1573483159,1583933959,1552404956,1573483159,10.00,USD,37,['GR-BB-298'],"['fairy lights', 'copper wire string', 'led string lights', 'rose gold', 'bridal shower', 'baby shower', 'college dorm lights', 'battery operated', 'engagement party', 'I DO BBQ', 'wedding lights', 'mason jar lights', 'Christmas lights']",['Supplies'],[69150433],"['60 LED lights', 'copper wire', 'battery operated']",24541661,,1552405177,https://www.etsy.com/listing/690025591/christmas-lights-60-led-battery-operated?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,145,23,30193416802,1,3,someone_else,true,2010_2019,3,oz,8,8,3,in,False,,,,False,False,False,,True,en-US,False,6336,"['Craft Supplies & Tools', 'Imaging & Lighting', 'Lighting', 'String Lights']",False,False
668317370,active,100252069,69150367,"Blue Fringe Photo Booth Backdrop, Baby Boy Shower","Celebrate in style by hanging this gorgeous baby blue fringe curtain at your next party!  Perfect for a little boy baby shower or first birthday.  This backdrop curtain is matte blue - not shiny!

Perfect for your wedding, bridal shower, bachelorette or baby shower venue.

Simply hang the fringe curtain on walls and doors to create a unique party set-up! The trendy foiled fringe curtain is perfect for all ages and genders!


Each pack contains 1 fringe curtain measuring: 3 feet (W) x 7 feet (H).   (About the width of a doorway, so order as many as needed to cover your area.

Each pack contains one curtain measuring 7 ft (H).


Complete your whole party with EnFete – browse the shop to find matching boutique party supplies – everything from cups and plates, to banners and balloons.  Everything you need to put together a perfectly coordinated party.


Subscribe to receive info on new items & sales, party tips and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1573483159,1583933959,1549842689,1573483159,13.00,USD,72,['GR-TW-805'],"['photo booth backdrop', 'baby shower decor', 'wedding photo booth', 'fringe curtain', 'streamer backdrop', 'unicorn backdrop', 'rainbow party decor', 'baby boy shower', 'little boy first', 'birthday backdrop', 'little boy shower', 'boy baby shower', 'first birthday']",['Paper Goods'],[69150367],['matte metallic blue fringe backdrop'],25201797,,1564288892,https://www.etsy.com/listing/668317370/blue-fringe-photo-booth-backdrop-baby?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,1174,130,49554166468,1,1,someone_else,true,2010_2019,10,oz,12,10,2,in,False,,,,False,True,False,,True,en-US,False,1332,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Backdrops & Props']",False,False
696240986,active,100252069,69150433,Gold Baby Confetti,"Sprinkle this special &#39;Baby&#39; gold confetti around your venue for a stunning finishing touch. The cutest confetti - the gold finish will shine away and make your party sparkle! The adorable confetti says &#39;Baby&#39; in gorgeous scripted writing with a shiny gold finish. Sprinkle around our oh baby cups, plates and napkins for a special baby shower.

Each pack contains 14g of confetti measuring 1.3 inches (H) by 2 inches (W).

Complete your whole party with EnFete - matching Oh Baby! gold plates, cups, napkins, balloons, buntings and more - all perfectly coordinated to help you put together the perfect party, easily.

Subscribe for updates, party tips, and free printables at: https://pages.convertkit.com/ceba5cd529/b18dafea38",1573483158,1583933958,1559158226,1573483158,5.00,USD,91,['GR-OB-106'],"['baby confetti', 'baby shower tables', 'baby girl shower', 'baby boy shower', 'glam baby shower', 'oh baby', 'word confetti', 'little girl shower', 'first birthday', 'gold baby shower', 'table decorations', 'Baby q', 'baby que']",['Supplies'],[69150433],['gold BABY word confetti'],20301299,,1572530970,https://www.etsy.com/listing/696240986/gold-baby-confetti?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,146,19,30193416802,1,3,someone_else,true,2010_2019,3,oz,6,6,1,in,False,,,,False,False,False,,True,en-US,False,6433,"['Craft Supplies & Tools', 'Decorations & Embellishments', 'Confetti']",False,False
670963214,active,100252069,69150367,"Oh Baby Advice Cards, Baby Shower Games, Onesie","Pass on your wise words and wisdom for the glowing mom to be with these adorable advice cards. With elegant gold foil edging and details, these advice cards make for some beautiful memories to treasure for years to come.  In the shape of cute little onesies!

The fun advice card allows guests to fill in sentences with their choice of words and even has a drawing square to show off their inner artist! This card is an extra special touch for a perfect day. Place these cards on plates and napkins where guests will be sitting, for some laughter and fun over delicious nibbles!

Each pack contains 10 advice cards measuring  6 inches (H) and 5.25 inches (W).

(Oh Baby Glasses and Shower Badges are sold separately in the shop - shown to illustrate all the fun items we have to offer to complete your baby shower!)

Complete your WHOLE PARTY with EnFete - look around the shop for cups, plates, balloons, banners and cake toppers that match your OH BABY theme!  Oh baby napkins, Balloons, banner, plates, cups and games - all available!


Subscribe for updates, party tips, and free printables at:

https://pages.convertkit.com/ceba5cd529/b18dafea38",1573483158,1583933958,1550698921,1573483158,7.60,USD,255,['GR-OB-104'],"['baby girl shower', 'gold baby shower', 'boy baby shower', 'sip and see decor', 'oh boy shower', 'oh baby shower', 'oh baby advice cards', 'baby shower games', 'advice for the mom', 'parenthood advice', 'new baby advice', 'little girl shower', 'onesie cards']",['Paper Goods'],[69150367],"['advice for the mom to be cards', 'gold foil', 'oh baby advice cards', 'advice for parenthood cards', 'cardstock onesie advice cards', 'Set of 10 cards']",25436424,,1572757775,https://www.etsy.com/listing/670963214/oh-baby-advice-cards-baby-shower-games?utm_source=enfeteshop&utm_medium=api&utm_campaign=api,4034,303,30193416802,1,3,someone_else,true,2010_2019,4,oz,8,6,1,in,False,,,,False,False,False,,True,en-US,False,1350,"['Paper & Party Supplies', 'Party Supplies', 'Party Favors & Games', 'Party Games']",False,False
